x,y
0.5851884347281899,-0.9993490228725723
8.282736921813267,-1.2659646713722288
9.291563122686508,-2.164277727562777
8.89843229293907,-3.6444543441180497
6.138697414711514,-3.517858367297949
5.168524468256114,-5.018026462876044
3.797114838710553,-5.198861618964823
2.9168388647074606,-4.162771431986869
2.0824885937859157,-3.1695313801754192
0.2595117593242846,-3.1438052545616486
-0.31312472195016827,-2.0081750213924168
