x,y
-1.6719139536044763,-0.1308809992184799
4.072613649118067,-1.6850141878212999
5.016007441110482,-2.6776785929964038
4.300499662965591,-3.6521153829566093
2.259258078626469,-2.990132255040828
1.3225075963652702,-3.7445305529137376
-0.035804790913938955,-3.5562935148346204
-0.2735507292957218,-2.429642250837928
-2.1753049042563566,-2.0628111502344493
-3.019094459675692,-1.3752205645645232
-2.5372174324168233,-0.47718172337455655
